"COD_ESPEC","NM_ESPEC_MED","NM_PRODUTO","COD_APRES_PRD","NM_APRES_PRD","QTDE_DOSE"
177,PSIQUIATRIA INFANTIL,"PRAMIPEXOL 1,5 MG COMPRIMIDO  ",1,COMPRIMIDO DE LIBERA PROLONGAD,20
199,TELESALUD HV,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,30
89,GERIATRIA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,1
89,GERIATRIA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,20
66,NEUROLOGIA PEDIATRICA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,20
11,CLINICA MEDICA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,1
7,SIQUIATRIA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,20
7,SIQUIATRIA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,1
3,NEUROLOGIA,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,1
177,PSIQUIATRIA INFANTIL,VENLAFAXINA 75 MG COMPRIMIDO,1,COMPRIMIDO,20
183,ONCOLOGIA PEDIATRICA,"FENTANILO 0,025 UG/HORA PARCHE TOPICO TRANSDERMICO",1,PARCHE TOPICO TRANSDERMICO,1
109,HEMATOLOGIA PEDIATRICA,"FENTANILO 0,025 UG/HORA PARCHE TOPICO TRANSDERMICO",1,PARCHE TOPICO TRANSDERMICO,1
91,TERAPIA DEL DOLOR Y MEDICINA PALIATIVA ,"FENTANILO 0,025 UG/HORA PARCHE TOPICO TRANSDERMICO",1,PARCHE TOPICO TRANSDERMICO,1
49,ONCOLOGIA,"FENTANILO 0,025 UG/HORA PARCHE TOPICO TRANSDERMICO",1,PARCHE TOPICO TRANSDERMICO,1
2,HEMATOLOGIA,"FENTANILO 0,025 UG/HORA PARCHE TOPICO TRANSDERMICO",1,PARCHE TOPICO TRANSDERMICO,1
87,REUMATOLOGIA PEDIATRICA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
42,DERMATOLOGIA PEDIATRICA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
8,DERMATOLOGIA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
8,DERMATOLOGIA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
1,REUMATOLOGIA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
1,REUMATOLOGIA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
1,REUMATOLOGIA,ETANERCEPT 50 MG INYECTABLE,1,JERINGA PRELLENADA,1
183,ONCOLOGIA PEDIATRICA,ACETATO DE ABIRATERONA 250 MG COMPRIMIDO,1,COMPRIMIDO,20
49,ONCOLOGIA,ACETATO DE ABIRATERONA 250 MG COMPRIMIDO,1,COMPRIMIDO,20
109,HEMATOLOGIA PEDIATRICA,BENDAMUSTINA 100 MG INYECTABLE,1,AMPOLLA,1
183,ONCOLOGIA PEDIATRICA,ENZALUTAMIDA 40 MG,1,CAPSULA,20
49,ONCOLOGIA,ENZALUTAMIDA 40 MG,1,CAPSULA,20
21,UROLOGIA,ENZALUTAMIDA 40 MG,1,CAPSULA,20
86,NEUMOLOGIA PEDIATRICA,TIOTROPIO BROMURO,1,INH.C/CARTU.DE 4ML(MINIMO),20
56,NEUMOLOGIA,TIOTROPIO BROMURO,1,INH.C/CARTU.DE 4ML(MINIMO),1
110,HEMATOLOGIA CRONICOS,"FACTOR VII RECOMBINANTE 100.000UI-FLA.EPTACOG ALFA,CEL.ANIM",1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,"FACTOR VII RECOMBINANTE 100.000UI-FLA.EPTACOG ALFA,CEL.ANIM",1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,"FACTOR VII RECOMBINANTE 100.000UI-FLA.EPTACOG ALFA,CEL.ANIM",1,FRASCO AMPOLLA,1
2,HEMATOLOGIA,"FACTOR VII RECOMBINANTE 100.000UI-FLA.EPTACOG ALFA,CEL.ANIM",1,FRASCO AMPOLLA,1
66,NEUROLOGIA PEDIATRICA,GLATIRAMER ACETATO 40 MG/ML,1,JERINGA PRELLENADA,15
3,NEUROLOGIA,GLATIRAMER ACETATO 40 MG/ML,1,JERINGA PRELLENADA,1
166,UNIDAD DE TERAPIA INTERMEDIA ADULTO,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
87,REUMATOLOGIA PEDIATRICA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
69,UNIDAD DE TRANSPLANTE,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
66,NEUROLOGIA PEDIATRICA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
50,NEFROLOGIA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
37,PEDIATRIA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
6,NEFROLOGIA PEDIATRICA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
3,NEUROLOGIA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
2,HEMATOLOGIA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
1,REUMATOLOGIA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
100,ELECTROCARDIOGRAMA,"INMUNOGLOBULINA G HUMANA 10% (0,1 G/ML)",1,FRASCO AMPOLLA,1
87,REUMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
87,REUMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
60,GASTROENTEROLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
60,GASTROENTEROLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
42,DERMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
42,DERMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,1,"PEN 40MG/0,4ML",1
87,REUMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
60,GASTROENTEROLOGIA PEDIATRICA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
42,DERMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,2,"PEN 40MG/0,8ML BIO-AB",1
87,REUMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
60,GASTROENTEROLOGIA PEDIATRICA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
42,DERMATOLOGIA PEDIATRICA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,3,"PEN 40MG/0,8ML BIO AM",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,4,"PEN 40MG/0,4ML BIO TA",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,4,"PEN 40MG/0,4ML BIO TA",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,4,"PEN 40MG/0,4ML BIO TA",1
10,GASTROENTEROLOGIA,ADALIMUMAB 40 MG,5,"PEN 40MG/0,4ML BIO ANGE",1
8,DERMATOLOGIA,ADALIMUMAB 40 MG,5,"PEN 40MG/0,4ML BIO ANGE",1
1,REUMATOLOGIA,ADALIMUMAB 40 MG,5,"PEN 40MG/0,4ML BIO ANGE",1
2,HEMATOLOGIA,ERITROPOYETINA 20000 UI - 40000 UI -DONACION,1,"20000 UI - AMPOLLA",1
183,ONCOLOGIA PEDIATRICA,PERTUZUMAB 420 MG,1,FRASCO,1
110,HEMATOLOGIA CRONICOS,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,1
69,UNIDAD DE TRANSPLANTE,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,1
50,NEFROLOGIA,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,16
6,NEFROLOGIA PEDIATRICA,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,1
2,HEMATOLOGIA,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,1
2,HEMATOLOGIA,ERITROPOYETINA 10.000 UI- INY,1,JER.PRELL.NO RET.C/DISP.BIOS.,1
7,SIQUIATRIA,"LOXAPINA 9,1 MG POLVO INHAL C/DISP-MONODOSIS",1,UNIDAD,1
177,PSIQUIATRIA INFANTIL,"LOXAPINA 9,1 MG POLVO INHAL C/DISP-MONODOSIS",1,UNIDAD,20
139,INFECTOLOGIA PEDIATRICA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
110,HEMATOLOGIA CRONICOS,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
69,UNIDAD DE TRANSPLANTE,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
50,NEFROLOGIA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
47,INFECTOLOGIA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
6,NEFROLOGIA PEDIATRICA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
2,HEMATOLOGIA,VORICONAZOL 200 MG INYECTABLE,1,FRASCO AMPOLLA,1
139,INFECTOLOGIA PEDIATRICA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,20
110,HEMATOLOGIA CRONICOS,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,1
109,HEMATOLOGIA PEDIATRICA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,1
109,HEMATOLOGIA PEDIATRICA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,20
69,UNIDAD DE TRANSPLANTE,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,1
50,NEFROLOGIA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,20
47,INFECTOLOGIA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,1
6,NEFROLOGIA PEDIATRICA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,20
2,HEMATOLOGIA,VORICONAZOL 200 MG COMPRIMIDO,1,COMPRIMIDO,1
109,HEMATOLOGIA PEDIATRICA,BUSULFAN 60 MG INYECTABLE,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,CARMUSTINA (BCNU) 100 MG INY.-,1,FRASCO AMPOLLA,1
204,UNIDAD DE OBSTETRICIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
183,ONCOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
166,UNIDAD DE TERAPIA INTERMEDIA ADULTO,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
165,UNIDAD DE TERAPIA INTERMEDIA INFANTIL,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
139,INFECTOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
85,CIRUGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
78,TERAPIA INTENSIVA NINOS,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
69,UNIDAD DE TRANSPLANTE,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
66,NEUROLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
55,CARDIOCIRUGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
49,ONCOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
48,TERAPIA INTENSIVA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
47,INFECTOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
43,OTORRINOLARINGOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
37,PEDIATRIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
24,NEUROCIRUGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
22,OTORRINOLARINGOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
12,CARDIOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
11,CLINICA MEDICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
5,CARDIOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
5,CARDIOLOGIA PEDIATRICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
3,NEUROLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
2,HEMATOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
114,UNIDAD CORONARIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
23,URGENCIAS CLINICA MEDICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
23,URGENCIAS CLINICA MEDICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
23,URGENCIAS CLINICA MEDICA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
15,URGENCIAS TRAUMATOLOGIA,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
14,URGENCIAS PEDIATRICAS,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
14,URGENCIAS PEDIATRICAS,PARACETAMOL 1 G INYECTABLE,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,FLUDARABINA 50 MG INYECTABLE,1,FRASCO AMPOLLA,1
199,TELESALUD HV,INSULINA DEGLUDEC 100 U/ML,1,PLUMA PRECARGADA INYECTOR 300 ,1
57,DIABETOLOGIA,INSULINA DEGLUDEC 100 U/ML,1,PLUMA PRECARGADA INYECTOR 300 ,1
44,ENDOCRINOLOGIA PEDIATRICA,INSULINA DEGLUDEC 100 U/ML,1,PLUMA PRECARGADA INYECTOR 300 ,1
4,ENDOCRINOLOGIA,INSULINA DEGLUDEC 100 U/ML,1,PLUMA PRECARGADA INYECTOR 300 ,1
109,HEMATOLOGIA PEDIATRICA,INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS,1,FRASCO AMPOLLA,1
69,UNIDAD DE TRANSPLANTE,INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS,1,FRASCO AMPOLLA,1
12,CARDIOLOGIA,INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS,1,FRASCO AMPOLLA,1
100,ELECTROCARDIOGRAMA,INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS,1,FRASCO AMPOLLA,1
199,TELESALUD HV,LIRAGLUTIDE 6 MG/ML INYECTABLE,1,PLUMA RECARGADA INYECTOR,1
57,DIABETOLOGIA,LIRAGLUTIDE 6 MG/ML INYECTABLE,1,PLUMA RECARGADA INYECTOR,1
57,DIABETOLOGIA,LIRAGLUTIDE 6 MG/ML INYECTABLE,1,PLUMA RECARGADA INYECTOR,1
44,ENDOCRINOLOGIA PEDIATRICA,LIRAGLUTIDE 6 MG/ML INYECTABLE,1,PLUMA RECARGADA INYECTOR,1
4,ENDOCRINOLOGIA,LIRAGLUTIDE 6 MG/ML INYECTABLE,1,PLUMA RECARGADA INYECTOR,1
166,UNIDAD DE TERAPIA INTERMEDIA ADULTO,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
109,HEMATOLOGIA PEDIATRICA,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
69,UNIDAD DE TRANSPLANTE,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
48,TERAPIA INTENSIVA,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
47,INFECTOLOGIA,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
114,UNIDAD CORONARIA,ANFOTERICINA B LIPOSOMAL 50 MG INY.,1,FRASCO AMPOLLA,1
66,NEUROLOGIA PEDIATRICA,OCRELIZUMAB 300MG/10ML ,1,"1VIAL X 10ML",1
3,NEUROLOGIA,OCRELIZUMAB 300MG/10ML ,1,"1VIAL X 10ML",1
183,ONCOLOGIA PEDIATRICA,PEMBROLIZUMAB 100 MG./VIAL,1,VIAL C/4ML DE CONCENT P/SOLUCI,1
183,ONCOLOGIA PEDIATRICA,PEMBROLIZUMAB 100 MG./VIAL,1,VIAL C/4ML DE CONCENT P/SOLUCI,1
109,HEMATOLOGIA PEDIATRICA,PEMBROLIZUMAB 100 MG./VIAL,1,VIAL C/4ML DE CONCENT P/SOLUCI,1
109,HEMATOLOGIA PEDIATRICA,PEMBROLIZUMAB 100 MG./VIAL,1,VIAL C/4ML DE CONCENT P/SOLUCI,1
183,ONCOLOGIA PEDIATRICA,ADO-TRASTUZUMAB EMTANSINA 100 MG./VIAL,1," VIAL DE 100MG, DE POLVO LIOFI",1
49,ONCOLOGIA,ADO-TRASTUZUMAB EMTANSINA 100 MG./VIAL,1," VIAL DE 100MG, DE POLVO LIOFI",1
217,TRAUMATOLOGIA TUMORES,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
216,TRAUMATOLOGIA RODILLA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
215,TRAUMATOLOGIA HOMBRO Y CODO,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
214,TRAUMATOLOGIA PIE Y TOBILLO,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
213,TRAUMATOLOGIA MANO Y ANTEBRAZO,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
212,TRAUMATOLOGIA CADERA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
211,TRAUMATOLOGIA COLUMNA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
110,HEMATOLOGIA CRONICOS,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
110,HEMATOLOGIA CRONICOS,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
109,HEMATOLOGIA PEDIATRICA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
84,ANTICOAGULADOS,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
34,GINECOLOGIA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
16,TRAUMATOLOGIA GENERAL,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
12,CARDIOLOGIA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,60
5,CARDIOLOGIA PEDIATRICA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
2,HEMATOLOGIA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
2,HEMATOLOGIA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
23,URGENCIAS CLINICA MEDICA,"HEPARINA DE BAJO PES MOLECULAR 80 MG/0,8ML",1,JERINGA PRELLENADA NO RETRAIBL,1
86,NEUMOLOGIA PEDIATRICA,NINTEDANIB 150 MG,1,CAPSULA BLANDA,20
56,NEUMOLOGIA,NINTEDANIB 150 MG,1,CAPSULA BLANDA,1
49,ONCOLOGIA,NINTEDANIB 150 MG,1,CAPSULA BLANDA,1
9,ALERGIA E INMUNOLOGIA,NINTEDANIB 150 MG,1,CAPSULA BLANDA,1
1,REUMATOLOGIA,IMPLANTE SUB DERMICO,1,APLICADOR ESTERIL DESCARTABLE,1
87,REUMATOLOGIA PEDIATRICA,INFLIXIMAB 100 MG,1,"1VIAL DE POLVO LIOFILIZADO P/I",1
60,GASTROENTEROLOGIA PEDIATRICA,INFLIXIMAB 100 MG,1,"1VIAL DE POLVO LIOFILIZADO P/I",1
33,GINECO-OBSTETRICIA,INFLIXIMAB 100 MG,1,"1VIAL DE POLVO LIOFILIZADO P/I",1
10,GASTROENTEROLOGIA,INFLIXIMAB 100 MG,1,"1VIAL DE POLVO LIOFILIZADO P/I",1
1,REUMATOLOGIA,INFLIXIMAB 100 MG,1,"1VIAL DE POLVO LIOFILIZADO P/I",1
109,HEMATOLOGIA PEDIATRICA,EMICIZUMAB,1,VIAL 30MG/ML,1
199,TELESALUD HV,INSULINA GLARGINA U300 300 U/ML,1,APLICADORES PRELLENADOS DESCAR,1
57,DIABETOLOGIA,INSULINA GLARGINA U300 300 U/ML,1,APLICADORES PRELLENADOS DESCAR,1
44,ENDOCRINOLOGIA PEDIATRICA,INSULINA GLARGINA U300 300 U/ML,1,APLICADORES PRELLENADOS DESCAR,1
4,ENDOCRINOLOGIA,INSULINA GLARGINA U300 300 U/ML,1,APLICADORES PRELLENADOS DESCAR,1
49,ONCOLOGIA,ATEZOLIZUMAB 1200 MG./VIAL,1,VIAL C/SOLUCION CONCENTRADA,20
51,ANESTESIOLOGIA,"CLORHIDRATO DE LEVOBUPIVACAINA 0,5%",1,AMPOLLA DE 4 ML,1
87,REUMATOLOGIA PEDIATRICA,TOFACITINIB 5 MG,1,COMP RECUB C/PELICULA,1
42,DERMATOLOGIA PEDIATRICA,TOFACITINIB 5 MG,1,COMP RECUB C/PELICULA,20
10,GASTROENTEROLOGIA,TOFACITINIB 5 MG,1,COMP RECUB C/PELICULA,20
8,DERMATOLOGIA,TOFACITINIB 5 MG,1,COMP RECUB C/PELICULA,20
1,REUMATOLOGIA,TOFACITINIB 5 MG,1,COMP RECUB C/PELICULA,1
44,ENDOCRINOLOGIA PEDIATRICA,HORMONA DE CRECIMIENTO (SOMATROPINA) 10 UI/ML,1,LIQUIDA-CAJA C/CARTUCHO P/DISP,1
4,ENDOCRINOLOGIA,HORMONA DE CRECIMIENTO (SOMATROPINA) 10 UI/ML,1,LIQUIDA-CAJA C/CARTUCHO P/DISP,1
44,ENDOCRINOLOGIA PEDIATRICA,HORMONA DE CRECIMIENTO (SOMATROPINA) 20 UI/ML,1,LIQUIDA-CAJA C/CARTUCHO P/DISP,1
44,ENDOCRINOLOGIA PEDIATRICA,HORMONA DE CRECIMIENTO (SOMATROPINA) 20 UI/ML,1,LIQUIDA-CAJA C/CARTUCHO P/DISP,1
4,ENDOCRINOLOGIA,HORMONA DE CRECIMIENTO (SOMATROPINA) 20 UI/ML,1,LIQUIDA-CAJA C/CARTUCHO P/DISP,1
199,TELESALUD HV,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,30
69,UNIDAD DE TRANSPLANTE,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
57,DIABETOLOGIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
50,NEFROLOGIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
44,ENDOCRINOLOGIA PEDIATRICA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
12,CARDIOLOGIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
6,NEFROLOGIA PEDIATRICA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
5,CARDIOLOGIA PEDIATRICA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
4,ENDOCRINOLOGIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
4,ENDOCRINOLOGIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
46,HEMODINAMIA,DAPAGLIFLOZINA 10 MG,1,COMPRIMIDO RECUBIERTO,20
